PERIODO,MES,PAIS_ORIGEN,ARANCEL,TOTAL_CIF_ITEM_US$,CANTIDAD_MERCANCIA
2015,08,CHINA,06021090,26233,5
2015,08,CHINA,84661000,26621,34
2015,08,CHINA,85061090,11873,54
2015,08,CHINA,28182000,62573,75000
2015,08,CHINA,07129099,33652,12
2015,08,CHINA,11063000,1650,50
2015,08,CHINA,85287230,1139,46
2015,08,CHINA,29171200,27043,2
2015,08,CHINA,90131000,35395,1
2015,08,CHINA,19053100,24835,36
2015,08,CHINA,29054400,43223,46
2015,08,CHINA,87149400,107578,5
2015,08,CHINA,85393900,34035,16
2015,08,CHINA,28211000,115565,91700
2015,08,CHINA,25010020,190,38
2015,08,CHINA,85411000,11370,37
2015,08,CHINA,15211000,20,39
2015,08,CHINA,28352200,10550,8000
2015,08,CHINA,87114000,11000,2
2015,08,CHINA,85118000,66684,47
2015,08,CHINA,20089700,62346,26
2015,08,CHINA,28273990,1783,14
2015,08,CHINA,90069100,12887,8
2015,08,CHINA,29151100,139944,288000
2015,08,CHINA,29211999,117610,4
2015,08,CHINA,84729010,54061,23
2015,08,CHINA,28417020,15871,18
2015,08,CHINA,84813010,1861,13
2015,08,CHINA,85372010,81883,33
2015,08,CHINA,29152100,46887,35
2015,08,CHINA,90022000,162,15
2015,08,CHINA,85311010,89137,18
2015,08,CHINA,84862000,1698,3
2015,08,CHINA,29372900,100000,25
2015,08,CHINA,29151290,39,57
2015,08,CHINA,23091019,29931,19
2015,08,CHINA,84835000,122746,9
2015,08,CHINA,21032090,1491,21
2015,08,CHINA,29153300,17440,16000
2015,08,CHINA,85068090,37008,26
2015,08,CHINA,84717020,49916,38
2015,08,CHINA,84553000,10860,6
2015,08,CHINA,84399100,30691,3
2015,08,CHINA,84433217,35466,1
2015,08,CHINA,22029090,15580,36000
2015,08,CHINA,85163300,19039,37
2015,08,CHINA,87032199,63312,54
2015,08,CHINA,84659910,1698,48
2015,08,CHINA,29224900,65702,5
2015,08,CHINA,10063090,821,32
2015,08,CHINA,85279200,32873,21
2015,08,CHINA,29042090,1402,47
2015,08,CHINA,84879010,58516,33
2015,08,CHINA,84431900,69058,32
2015,08,CHINA,29239000,104922,27
2015,08,CHINA,84562000,24309,7
2015,08,CHINA,89071000,42884,38
2015,08,CHINA,00160000,1347,42
2015,08,CHINA,85171100,165217,25
2015,08,CHINA,84752900,17595,1
2015,08,CHINA,28112990,66,4
2015,08,CHINA,85364990,149828,16
2015,08,CHINA,15155000,10080,3
2015,08,CHINA,85285112,15705,29
2015,08,CHINA,90183920,1105,47
2015,08,CHINA,30041010,130315,55
2015,08,CHINA,85065090,121104,14
2015,08,CHINA,28419090,113000,20000
2015,08,CHINA,30051010,94498,14
2015,08,CHINA,84596100,25538,3
2015,08,CHINA,84649000,58924,41
2015,08,CHINA,15179090,14813,9
2015,08,CHINA,84589100,32811,45
2015,08,CHINA,30039020,535,5
2015,08,CHINA,84779000,122042,21
2015,08,CHINA,84714110,99205,34
2015,08,CHINA,85312000,143907,41
2015,08,CHINA,85459000,12,6
2015,08,CHINA,84418000,31344,48
2015,08,CHINA,85359010,12140,5
2015,08,CHINA,84807900,95114,14
2015,08,CHINA,85423900,73179,7
2015,08,CHINA,84713000,27184387,56
2015,08,CHINA,29041000,66136,66700
2015,08,CHINA,85023990,12966,3
2015,08,CHINA,85183010,160607,17
2015,08,CHINA,85102000,135588,6
2015,08,CHINA,20031010,103196,2
2015,08,CHINA,30039010,100398,27
2015,08,CHINA,84828000,40415,55
2015,08,CHINA,85030010,26378,16
2015,08,CHINA,84501200,41936,33
2015,08,CHINA,29182300,20991,54
2015,08,CHINA,90149000,25,6
2015,08,CHIPRE,85437090,529,44
2015,08,CHIPRE,85016100,680,1
2015,08,COLOMBIA,85161010,43,31
2015,08,COLOMBIA,90183990,12279,4
2015,08,COLOMBIA,09012190,36332,25
2015,08,COLOMBIA,08055010,54,5
2015,08,COLOMBIA,12119040,53412,15000
2015,08,COLOMBIA,87082990,1947,19
2015,08,COLOMBIA,90185000,933,3
2015,08,COLOMBIA,84433900,1243,27
2015,08,COLOMBIA,22084090,58000,41
2015,08,COLOMBIA,84501139,144,35
2015,08,COLOMBIA,90039000,598,31
2015,08,COLOMBIA,16023290,810,38
2015,08,COLOMBIA,22029040,12433,22
2015,08,COLOMBIA,20079999,1259,53
2015,08,COLOMBIA,85393200,21008,22
2015,08,COLOMBIA,20079949,49,59
2015,08,COLOMBIA,90031100,17050,31
2015,08,COLOMBIA,85164010,43,31
2015,08,COLOMBIA,27101969,992,8
2015,08,COLOMBIA,30049020,24270,5
2015,08,COLOMBIA,85165000,43,31
2015,08,COLOMBIA,85185000,377,1
2015,08,COLOMBIA,84733000,746,28
2015,08,COLOMBIA,90013000,114,1
2015,08,COLOMBIA,17049020,15,48
2015,08,COLOMBIA,85044000,497,2
2015,08,COLOMBIA,27011220,24825249,2
2015,08,COLOMBIA,08055020,61440,72000
2015,08,COLOMBIA,85094019,86734,44
2015,08,COLOMBIA,85167200,43,31
2015,08,COLOMBIA,87112010,46236,2
2015,08,COLOMBIA,84835000,991,33
2015,08,COLOMBIA,85176210,1072,41
2015,08,COLOMBIA,85389000,20650,43
2015,08,COLOMBIA,09012110,30089,47
2015,08,COLOMBIA,29362200,130,5
2015,08,COLOMBIA,18063290,11627,4
2015,08,COLOMBIA,06029059,1843,31
2015,08,COLOMBIA,18069000,46507,3
2015,08,COLOMBIA,85279200,144,35
2015,08,COLOMBIA,28211000,49219,12
2015,08,COLOMBIA,17041090,37997,59
2015,08,COLOMBIA,29157000,39290,1
2015,08,COLOMBIA,85234990,1629,5
2015,08,COLOMBIA,87089200,328,49
2015,08,COLOMBIA,21011200,100470,32
2015,08,COLOMBIA,84501112,532,42
2015,08,COLOMBIA,19021990,23170,6
2015,08,COLOMBIA,84818091,813,6
2015,08,COLOMBIA,20098910,1113,3
2015,08,COLOMBIA,85291000,1566,37
2015,08,COLOMBIA,85232100,483,57
2015,08,COLOMBIA,29224900,1338,42
2015,08,COLOMBIA,19041000,71325,24
2015,08,COLOMBIA,85369013,604,36
2015,08,COLOMBIA,84501190,377,7
2015,08,COLOMBIA,06031100,73437,51
2015,08,COLOMBIA,85447000,26339,46
2015,08,COLOMBIA,21011199,31473,11
2015,08,COLOMBIA,84829900,193,43
2015,08,COLOMBIA,26179000,132,3
2015,08,COLOMBIA,11029000,46,51
2015,08,COLOMBIA,20059990,432,54
2015,08,COLOMBIA,85258020,637,29
2015,08,COLOMBIA,22042919,757,37
2015,08,COLOMBIA,00019900,18474,58
2015,08,COLOMBIA,84439990,147,14
2015,08,COLOMBIA,29153990,24474,46
2015,08,COLOMBIA,15111000,81918,58
2015,08,COLOMBIA,24013000,71119,8
2015,08,COLOMBIA,29369000,1199,52
2015,08,COLOMBIA,85414000,114,1
2015,08,COLOMBIA,21061010,193,37
2015,08,COLOMBIA,84774000,26972,4
2015,08,COLOMBIA,19059030,16691,56
2015,08,COLOMBIA,84388090,316,1
2015,08,COLOMBIA,90183110,34511,4
2015,08,COLOMBIA,85258030,1019,5
2015,08,COLOMBIA,87141000,462,53
2015,08,COLOMBIA,84849000,1013,6
2015,08,COLOMBIA,06031200,24290,18
2015,08,COLOMBIA,18062090,502,58
2015,08,COLOMBIA,19053200,21843,12
2015,08,COLOMBIA,18050000,113,34
2015,08,COLOMBIA,85122040,32169,16
2015,08,COLOMBIA,21011111,12499,41
2015,08,COLOMBIA,16010000,357,37
2015,08,COLOMBIA,85369019,1960,59
2015,08,COLOMBIA,15132900,23034,47
2015,08,COLOMBIA,85049000,977,37
2015,08,COLOMBIA,84807100,15019,7
2015,08,CONGO,85369013,1625,48
2015,08,CONGO,84828000,1494,8
2015,08,CONGO,84818099,904,43
2015,08,CONGO,85015210,775,53
2015,08,CONGO,84314990,1543,5
2015,08,COREA DEL NORTE,90013000,338,24
2015,08,COREA DEL SUR,90183200,25641,23
2015,08,COREA DEL SUR,84822000,38665,49
2015,08,COREA DEL SUR,85059090,194,28
2015,08,COREA DEL SUR,90029000,176,54
2015,08,COREA DEL SUR,29291010,147329,38
2015,08,COREA DEL SUR,85258010,129724,8
2015,08,COREA DEL SUR,85287230,201,33
2015,08,COREA DEL SUR,87021011,18465,1
2015,08,COREA DEL SUR,84821090,26270,53
2015,08,COREA DEL SUR,85129000,12297,11
2015,08,COREA DEL SUR,90031100,1099,49
2015,08,COREA DEL SUR,84672290,533,5
2015,08,COREA DEL SUR,85177000,42817,3
2015,08,COREA DEL SUR,85369013,23380,9
2015,08,COREA DEL SUR,90184100,237,5
2015,08,COREA DEL SUR,85122010,1478,43
2015,08,COREA DEL SUR,85162900,599,2
2015,08,COREA DEL SUR,87033390,21595,49
2015,08,COREA DEL SUR,90041090,509,7
2015,08,COREA DEL SUR,29400000,180,2
2015,08,COREA DEL SUR,85041000,299,6
2015,08,COREA DEL SUR,84734000,25918,42
2015,08,COREA DEL SUR,85044000,17565,15
2015,08,COREA DEL SUR,85271900,1389,31
2015,08,COREA DEL SUR,90021100,1344,37
2015,08,COREA DEL SUR,29239000,14103,27
2015,08,COREA DEL SUR,85171800,19060,28
2015,08,COREA DEL SUR,29021900,49863,5
2015,08,COREA DEL SUR,09023090,441,61
2015,08,COREA DEL SUR,85122020,1227,36
2015,08,COREA DEL SUR,85452000,1104,33
2015,08,COREA DEL SUR,84841000,78560,54
2015,08,COREA DEL SUR,22060000,22,12
2015,08,COREA DEL SUR,85189000,783,4
2015,08,COREA DEL SUR,85234910,1155,19
2015,08,COREA DEL SUR,85099000,1410,9
2015,08,COREA DEL SUR,87141000,932,35
2015,08,COREA DEL SUR,27101992,22929,3
2015,08,COREA DEL SUR,85286900,23042,52
2015,08,COREA DEL SUR,16055939,1715,7
2015,08,COREA DEL SUR,85087000,4,58
2015,08,COREA DEL SUR,85393900,170,5
2015,08,COREA DEL SUR,85279130,1883,47
2015,08,COREA DEL SUR,00160000,36941,24
2015,08,COREA DEL SUR,20055100,1765,8
2015,08,COREA DEL SUR,17041010,723,44
2015,08,COREA DEL SUR,84314390,41358,35
2015,08,COREA DEL SUR,84716010,534,16
2015,08,COREA DEL SUR,22030000,1342,6
2015,08,COREA DEL SUR,85441100,1019,58
2015,08,COREA DEL SUR,85238000,931,56
2015,08,COREA DEL SUR,22087000,974,7
2015,08,COREA DEL SUR,29173490,58391,25
2015,08,COREA DEL SUR,87082100,2023,44
2015,08,COREA DEL SUR,90049010,1893,57
2015,08,COREA DEL SUR,84717012,350,11
2015,08,COREA DEL SUR,85229000,1,15
2015,08,COREA DEL SUR,84512100,73953,22
2015,08,COREA DEL SUR,29182900,29284,43
2015,08,COREA DEL SUR,84716090,11957,24
2015,08,COREA DEL SUR,29033999,911,51
2015,08,COREA DEL SUR,19030000,65,33
2015,08,COREA DEL SUR,28259000,51823,10800
2015,08,COREA DEL SUR,21011111,921,45
2015,08,COREA DEL SUR,85389000,12137,58
2015,08,COREA DEL SUR,84835000,59560,5
2015,08,COREA DEL SUR,85369090,29806,1
2015,08,COREA DEL SUR,29173300,52212,16
2015,08,COREA DEL SUR,28256000,978,21
2015,08,COREA DEL SUR,84701020,1057,3
2015,08,COREA DEL SUR,85399000,19,31
2015,08,COREA DEL SUR,15159090,106,6
2015,08,COREA DEL SUR,00050000,21550,1
2015,08,COREA DEL SUR,85182200,117,50
2015,08,COREA DEL SUR,84819000,69143,15
2015,08,COREA DEL SUR,85219090,18324,11
2015,08,COREA DEL SUR,85182900,14772,62
2015,08,COREA DEL SUR,03039090,2022,58
2015,08,COREA DEL SUR,84811000,19477,49
2015,08,COREA DEL SUR,84419000,100634,2
2015,08,COREA DEL SUR,03033300,563,9
2015,08,COREA DEL SUR,85372090,146,49
2015,08,COREA DEL SUR,85123000,13942,22
2015,08,COREA DEL SUR,20019090,1621,13
2015,08,COREA DEL SUR,04069090,654,6
2015,08,COREA DEL SUR,87168090,904,49
2015,08,COREA DEL SUR,21012090,31,62
2015,08,COREA DEL SUR,85429000,686,54
2015,08,COREA DEL SUR,12122140,1625,1
2015,08,COREA DEL SUR,29209090,18440,57
2015,08,COREA DEL SUR,84828000,169,3
2015,08,COREA DEL SUR,03036611,306,7
2015,08,COREA DEL SUR,85489000,397,8
2015,08,COREA DEL SUR,87088093,48483,25
2015,08,COREA DEL SUR,21069090,62626,44
2015,08,COREA DEL SUR,18063290,13,62
2015,08,COREA DEL SUR,16055300,167,54
2015,08,COREA DEL SUR,85442000,125480,4
2015,08,COREA DEL SUR,85414000,32677,14
2015,08,COREA DEL SUR,84831090,1041,3
2015,08,COREA DEL SUR,30049010,106357,26
2015,08,COREA DEL SUR,85365000,56720,59
2015,08,COREA DEL SUR,85419000,159,8
2015,08,COREA DEL SUR,85043300,134,23
2015,08,COREA DEL SUR,85068090,1885,6
2015,08,COREA DEL SUR,20011000,893,24
2015,08,COREA DEL SUR,87081010,94196,1
2015,08,COREA DEL SUR,84713000,49513,14
2015,08,COREA DEL SUR,85444991,134745,9
2015,08,COREA DEL SUR,29152100,17366,25
2015,08,COREA DEL SUR,84799000,32618,14
2015,08,COREA DEL SUR,84714990,542,51
2015,08,COREA DEL SUR,87083090,87346,39
2015,08,COREA DEL SUR,85361010,1034,29
2015,08,COREA DEL SUR,21011199,1333,5
2015,08,COREA DEL SUR,85364190,1384,23
2015,08,COREA DEL SUR,12074090,1403,1
2015,08,COREA DEL SUR,90149000,813,54
2015,08,COREA DEL SUR,85299000,104387,2
2015,08,COREA DEL SUR,85016100,278,53
2015,08,COREA DEL SUR,85322200,1316,5
2015,08,COREA DEL SUR,86090000,33544,5
2015,08,COREA DEL SUR,85184000,232,9
2015,08,COREA DEL SUR,29332100,146,41
2015,08,COREA DEL SUR,21012010,679,7
2015,08,COREA DEL SUR,85444999,133098,46
2015,08,COREA DEL SUR,85098000,188,35
2015,08,COREA DEL SUR,29054500,13825,7
2015,08,COREA DEL SUR,27129090,416,5
2015,08,COREA DEL SUR,85287100,1556,14
2015,08,COREA DEL SUR,85364110,229,26
2015,08,COREA DEL SUR,84718010,1256,51
2015,08,COREA DEL SUR,85322900,9786,62
2015,08,COREA DEL SUR,87032391,24742967,32
2015,08,COREA DEL SUR,87089400,52076,36
2015,08,COREA DEL SUR,29171400,51894,40000
2015,08,COREA DEL SUR,16055490,272,8
2015,08,COREA DEL SUR,85111000,113646,18
2015,08,COREA DEL SUR,87082960,30106,47
2015,08,COREA DEL SUR,84719020,556,2
2015,08,COREA DEL SUR,84834011,10496,5
2015,08,COREA DEL SUR,21039090,9936,14
2015,08,COREA DEL SUR,29173410,57452,2
2015,08,COREA DEL SUR,84833020,710,15
2015,08,COREA DEL SUR,90138000,442,31
2015,08,COREA DEL SUR,84439990,22726,48
2015,08,COREA DEL SUR,22029090,49163,6
2015,08,COREA DEL SUR,85165000,366,54
2015,08,COREA DEL SUR,85113000,15744,35
2015,08,COREA DEL SUR,20059100,161,25
2015,08,COREA DEL SUR,85176290,73158,36
2015,08,COREA DEL SUR,85176220,1045,8
2015,08,COREA DEL SUR,85340000,934,4
2015,08,COREA DEL SUR,30051090,26958,23
2015,08,COREA DEL SUR,87081090,103498,36
2015,08,COREA DEL SUR,10063010,1809,31
2015,08,COREA DEL SUR,28470000,41849,46
2015,08,COREA DEL SUR,85423900,18106,49
2015,08,COREA DEL SUR,19022090,1153,33
2015,08,COREA DEL SUR,21050010,581,23
2015,08,COREA DEL SUR,15155000,800,59
2015,08,COREA DEL SUR,90184900,25528,3
2015,08,COREA DEL SUR,85073000,946,7
2015,08,COREA DEL SUR,87085000,18845,25
2015,08,COREA DEL SUR,16052912,609,6
2015,08,COREA DEL SUR,85235100,881,43
2015,08,COREA DEL SUR,85319000,376,18
2015,08,COREA DEL SUR,16041990,243,1
2015,08,COREA DEL SUR,09012190,472,61
2015,08,COREA DEL SUR,22029010,138873,47
2015,08,COREA DEL SUR,20059990,264,50
2015,08,COREA DEL SUR,90172000,991,37
2015,08,COREA DEL SUR,85311010,1720,56
2015,08,COREA DEL SUR,09109900,503,38
2015,08,COREA DEL SUR,87087020,15035,12
2015,08,COREA DEL SUR,03074990,551,28
2015,08,COREA DEL SUR,03035311,192,14
2015,08,COREA DEL SUR,21033000,131,42
2015,08,COREA DEL SUR,85043400,308,21
2015,08,COREA DEL SUR,29163200,22100,13000
2015,08,COREA DEL SUR,12119091,728,14
2015,08,COREA DEL SUR,03061429,1429,15
2015,08,COREA DEL SUR,85161010,17170,12
2015,08,COREA DEL SUR,84672110,637,25
2015,08,COREA DEL SUR,28152000,22235,52
2015,08,COREA DEL SUR,85423200,1181,5
2015,08,COREA DEL SUR,21041020,17771,62
2015,08,COSTA DE MARFIL,85371000,378,9
2015,08,COSTA RICA,85442000,1205,15
2015,08,COSTA RICA,21011111,22,2
2015,08,COSTA RICA,09012190,1268,8
2015,08,COSTA RICA,30049010,12262,34
2015,08,COSTA RICA,85366900,125,31
2015,08,COSTA RICA,90183990,10400,28
2015,08,COSTA RICA,20094900,32146,57
2015,08,COSTA RICA,03023200,10226,35
2015,08,COSTA RICA,85447000,413,8
2015,08,COSTA RICA,08043000,110481,7
2015,08,COSTA RICA,85423100,970,35
2015,08,COSTA RICA,18069000,68,49
2015,08,COSTA RICA,22030000,1788,19
2015,08,COSTA RICA,85444200,674,4
2015,08,COSTA RICA,04031090,168,8
2015,08,COSTA RICA,90183930,19235,41
2015,08,COSTA RICA,21069090,14,4
2015,08,COSTA RICA,85044000,1051,52
2015,08,COSTA RICA,09011100,13,2
2015,08,CROACIA,84433217,20831,36
2015,08,CROACIA,85129000,699,12
2015,08,CUBA,22086000,651,6
2015,08,CUBA,22083010,736,8
2015,08,DESCONOCIDO,85043100,84,8
2015,08,DESCONOCIDO,85371000,186,34
2015,08,DESCONOCIDO,85309000,17,51
2015,08,DESCONOCIDO,84834011,779,51
2015,08,DINAMARCA,00019900,0,0
2015,08,DINAMARCA,24011090,110,48
2015,08,DINAMARCA,85049000,11330,41
2015,08,DINAMARCA,90185000,16446,1
2015,08,DINAMARCA,85030090,55770,2
2015,08,DINAMARCA,85076000,1023,58
2015,08,DINAMARCA,84819000,93351,5
2015,08,DINAMARCA,85074000,1320,36
2015,08,DINAMARCA,84818091,675,3
2015,08,DINAMARCA,84849000,550,44
2015,08,DINAMARCA,85114000,294,45
2015,08,DINAMARCA,85364990,19926,19
2015,08,DINAMARCA,84334000,1480,21
2015,08,DINAMARCA,85044000,148938,28
2015,08,DINAMARCA,90183930,849,53
2015,08,DINAMARCA,85068090,684,36
2015,08,DINAMARCA,84834011,9804,8
2015,08,DINAMARCA,29362100,40971,2
2015,08,DINAMARCA,21041090,14933,34
2015,08,DINAMARCA,85012000,868,42
2015,08,DINAMARCA,85113000,12710,3
2015,08,DINAMARCA,85131090,51,15
2015,08,DINAMARCA,13023910,22835,6
2015,08,DINAMARCA,85013220,27035,27
2015,08,DINAMARCA,85413000,821,49
2015,08,DINAMARCA,85318000,22698,4
2015,08,DINAMARCA,84825000,443,14
2015,08,DINAMARCA,85444991,1933,51
2015,08,DINAMARCA,85414000,2000,21
2015,08,DINAMARCA,19053100,58268,13
2015,08,DINAMARCA,29182900,16,9
2015,08,DINAMARCA,85177000,86996,2
2015,08,DINAMARCA,84717090,574,52
2015,08,DINAMARCA,85176900,20255,37
2015,08,DINAMARCA,84799000,18128,18
2015,08,DINAMARCA,29372900,40,22
2015,08,DINAMARCA,87032191,963,4
2015,08,DINAMARCA,04061090,22740,53
2015,08,DINAMARCA,23091019,70720,11
2015,08,DINAMARCA,84812010,26777,5
2015,08,DINAMARCA,87083090,378,58
2015,08,DINAMARCA,90183200,1626,31
2015,08,DINAMARCA,11081300,12414,48
2015,08,DINAMARCA,84669200,595,34
2015,08,DINAMARCA,84742000,110317,7
2015,08,DINAMARCA,04064000,71473,47
2015,08,DINAMARCA,90022000,252,53
2015,08,DINAMARCA,85437090,10728,22
2015,08,DINAMARCA,23011000,90606,3
2015,08,DINAMARCA,85322100,81,7
2015,08,DINAMARCA,90183910,14901,9
2015,08,DINAMARCA,12119099,28,55
2015,08,DINAMARCA,84821090,55,13
2015,08,DINAMARCA,90183990,15073,1
2015,08,DINAMARCA,85365000,21035,21
2015,08,DINAMARCA,85043100,1072,36
2015,08,DINAMARCA,85256000,338,1
2015,08,DINAMARCA,84835000,522,8
2015,08,DINAMARCA,85319000,24437,19
2015,08,DINAMARCA,90183110,21911,58
2015,08,DINAMARCA,29333999,76,7
2015,08,DINAMARCA,84833010,559,23
2015,08,DINAMARCA,85423100,969,23
2015,08,DINAMARCA,84329000,131,2
2015,08,DINAMARCA,84369900,47522,29
2015,08,DINAMARCA,84399100,908,5
2015,08,DINAMARCA,25081000,2081,1
2015,08,DINAMARCA,85234990,1700,43
2015,08,DINAMARCA,12099113,2005,16
2015,08,DINAMARCA,85371000,45461,1
2015,08,DINAMARCA,30042010,12671,27
2015,08,DINAMARCA,00160000,14874,5
2015,08,DINAMARCA,84879090,1026,4
2015,08,DINAMARCA,90181900,158397,22
2015,08,DINAMARCA,84368000,1444,53
2015,08,ECUADOR,03049999,31012,22
2015,08,ECUADOR,06031930,676,3
2015,08,ECUADOR,06039000,595,2
2015,08,ECUADOR,16042040,45903,42
2015,08,ECUADOR,20079959,25469,29
2015,08,ECUADOR,06031400,23212,8
2015,08,ECUADOR,25222000,41,25
2015,08,ECUADOR,85123000,62846,2
2015,08,ECUADOR,27090010,45159144,33
2015,08,ECUADOR,06031970,74489,55
2015,08,ECUADOR,84609010,630,57
2015,08,ECUADOR,20089990,28310,55
2015,08,ECUADOR,84835000,22673,7
2015,08,ECUADOR,90185000,521,1
2015,08,ECUADOR,85423200,235,9
2015,08,ECUADOR,15171090,50225,18
2015,08,ECUADOR,08031000,110501,44
2015,08,ECUADOR,15042010,60352,12
2015,08,ECUADOR,06031999,29336,54
2015,08,ECUADOR,12119040,76093,3
2015,08,ECUADOR,26219010,20658,22000
2015,08,ECUADOR,23012029,57503,3
2015,08,ECUADOR,85171200,500,29
2015,08,ECUADOR,03048999,1728,22
2015,08,ECUADOR,27101940,15573,57
2015,08,ECUADOR,16041312,36834,54
2015,08,EGIPTO,30051030,42485,2
2015,08,EL SALVADOR,20098950,14867,22
2015,08,EL SALVADOR,20097100,29734,43
2015,08,EL SALVADOR,84672920,331,27
2015,08,EL SALVADOR,90041020,152,37
2015,08,EL SALVADOR,21039020,209,7
2015,08,EL SALVADOR,19049000,33,6
2015,08,EMIR.ARAB.UNID.,87089990,29309,8
2015,08,EMIR.ARAB.UNID.,85176210,1582,9
2015,08,EMIR.ARAB.UNID.,90015000,1230,59
2015,08,EMIR.ARAB.UNID.,85171200,169,54
2015,08,EMIR.ARAB.UNID.,84834011,1125,17
2015,08,EMIR.ARAB.UNID.,84835000,402,4
2015,08,EMIR.ARAB.UNID.,88033090,480,1
2015,08,EMIR.ARAB.UNID.,85393900,131,47
2015,08,EMIR.ARAB.UNID.,87082950,1099,23
2015,08,EMIR.ARAB.UNID.,90019000,161,18
2015,08,EMIR.ARAB.UNID.,85113000,1126,25
2015,08,EMIR.ARAB.UNID.,12122990,78,39
2015,08,ESLOVENIA,85272110,1194,58
2015,08,ESLOVENIA,84819000,77,57
2015,08,ESLOVENIA,87141000,1339,25
2015,08,ESLOVENIA,84369900,925,7
2015,08,ESLOVENIA,85122030,1681,43
2015,08,ESLOVENIA,87089500,396,32
2015,08,ESLOVENIA,85351010,361,35
2015,08,ESLOVENIA,85291000,10082,47
2015,08,ESLOVENIA,85087000,17720,29
2015,08,ESLOVENIA,85081100,14529,50
2015,08,ESLOVENIA,85256000,269,1
2015,08,ESPANA,85042390,281,43
2015,08,ESPANA,85333110,108,12
2015,08,ESPANA,87149300,290,23
2015,08,ESPANA,87149500,153,31
2015,08,ESPANA,85235900,1361,47
2015,08,ESPANA,84484200,1681,27
2015,08,ESPANA,87149400,440,46
2015,08,ESPANA,85439000,20445,3
2015,08,ESPANA,84807100,2142,29
2015,08,ESPANA,29110000,95,48
2015,08,ESPANA,85279900,2089,62
2015,08,ESPANA,30044010,24082,5
2015,08,ESPANA,21039090,1944,39
2015,08,ESPANA,84831010,51151,3
2015,08,ESPANA,84659200,42356,4
2015,08,ESPANA,84824000,168,1
2015,08,ESPANA,25202000,23709,13
2015,08,ESPANA,29362900,66,19
2015,08,ESPANA,21011199,76,59
2015,08,ESPANA,85235200,10092,22
2015,08,ESPANA,21050090,531,41
2015,08,ESPANA,22086000,13652,13
2015,08,ESPANA,84839000,23936,7
2015,08,ESPANA,90063000,393,21
2015,08,ESPANA,87083090,1050,8
2015,08,ESPANA,30042020,40476,57
2015,08,ESPANA,29372200,900,0
2015,08,ESPANA,84799000,67055,37
2015,08,ESPANA,85321000,63119,16
2015,08,ESPANA,17049070,1867,9
2015,08,ESPANA,27149000,22840,27
2015,08,ESPANA,13021990,36586,49
2015,08,ESPANA,87021019,105966,2
2015,08,ESPANA,84659190,10052,6
2015,08,ESPANA,87033320,12882,21
2015,08,ESPANA,11081200,10941,61
2015,08,ESPANA,90183110,353,15
2015,08,ESPANA,84509000,217,41
2015,08,ESPANA,28092010,10770,6
2015,08,ESPANA,85389000,10380,3
2015,08,ESPANA,85459000,873,25
2015,08,ESPANA,84835000,20296,28
2015,08,ESPANA,87163910,28008,33
2015,08,ESPANA,85393900,297,5
2015,08,ESPANA,29241990,1989,53
2015,08,ESPANA,90021100,259,53
2015,08,ESPANA,84818091,19006,38
2015,08,ESPANA,87089990,33911,42
2015,08,ESPANA,90159000,727,56
2015,08,ESPANA,84841000,78767,5
2015,08,ESPANA,09030000,308,32
2015,08,ESPANA,29142900,1270,37
2015,08,ESPANA,84649000,53317,14
2015,08,ESPANA,85333130,707,36
2015,08,ESPANA,30041020,42193,21
2015,08,ESPANA,90139000,209,59
2015,08,ESPANA,84879090,14836,7
2015,08,ESPANA,22041000,90826,55
2015,08,ESPANA,85318000,76002,4
2015,08,ESPANA,85072000,89360,21
2015,08,ESPANA,22084010,112,18
2015,08,ESPANA,22083010,193,46
2015,08,ESPANA,85312000,704,26
2015,08,ESPANA,85271300,255,15
2015,08,ESPANA,16024100,10033,53
2015,08,ESPANA,09093100,288,34
2015,08,ESPANA,85043100,26013,58
2015,08,ESPANA,84329000,13270,18
2015,08,ESPANA,84825000,1831,2
2015,08,ESPANA,85381000,65843,3
2015,08,ESPANA,85151100,164,42
2015,08,ESPANA,29124200,1097,8
2015,08,ESPANA,85043200,1239,3
2015,08,ESPANA,85447000,30359,54
2015,08,ESPANA,84717019,113,18
2015,08,ESPANA,29121900,1180,23
2015,08,ESPANA,25111000,299,54
2015,08,ESPANA,85081900,15,32
2015,08,ESPANA,25081000,195,18
2015,08,ESPANA,84386000,10752,8
2015,08,ESPANA,84743900,1168,22
2015,08,ESPANA,29161500,21167,9
2015,08,ESPANA,85364910,12910,42
2015,08,ESPANA,21050010,358,29
2015,08,ESPANA,85163100,128,55
2015,08,ESPANA,07102100,76744,22
2015,08,ESPANA,84323000,30053,4
2015,08,ESPANA,16025000,48337,17
2015,08,ESPANA,87081090,785,3
2015,08,ESPANA,84335300,50226,58
2015,08,ESPANA,85094011,178,19
2015,08,ESPANA,19053100,36386,22
2015,08,ESPANA,87120090,1124,2
2015,08,ESPANA,87082930,1369,55
2015,08,ESPANA,90138000,385,39
2015,08,ESPANA,18062090,672,41
2015,08,ESPANA,85021320,1832,5
2015,08,ESPANA,28112100,445,41
2015,08,ESPANA,85013100,435,9
2015,08,ESPANA,29381000,49392,42
2015,08,ESPANA,85369019,18883,7
2015,08,ESPANA,87088099,588,54
2015,08,ESPANA,29161410,449,29
2015,08,ESPANA,87082990,12244,58
2015,08,ESPANA,87082970,1068,6
2015,08,ESPANA,84814000,29326,4
2015,08,ESPANA,85287300,2128,16
