"PERIODO","MES","PAIS_ORIGEN","ARANCEL","TOTAL_CIF_ITEM_US$","CANTIDAD_MERCANCIA"
"2015","08","CHINA","38249099",1331769,32
"2015","08","CHINA","69111090",2831044,69
"2015","08","CHINA","40082100",339145,73
"2015","08","CHINA","85322500",49970,84
"2015","08","CHINA","39173390",9857,68
"2015","08","CHINA","84629100",15387,11
"2015","08","CHINA","39076000",9147627,6
"2015","08","CHINA","84718010",239514,98
"2015","08","CHINA","62101020",476623,64
"2015","08","CHINA","53092900",11223,49
"2015","08","CHINA","90183110",752114,96
"2015","08","CHINA","85333130",1104,74
"2015","08","CHINA","60063100",7065,89
"2015","08","CHINA","84182110",405245,63
"2015","08","CHINA","84812020",106263,5761
"2015","08","CHINA","84148010",148134,1027
"2015","08","CHINA","61143010",1247251,15
"2015","08","CHINA","73072900",73442,78
"2015","08","CHINA","87083090",517010,22
"2015","08","CHINA","85371000",272517,44
"2015","08","CHINA","73209000",36015,25
"2015","08","CHINA","56031190",82148,28
"2015","08","CHINA","39232990",7555,68
"2015","08","CHINA","87032391",3365044,4
"2015","08","CHINA","61072200",441283,96
"2015","08","CHINA","38101000",81566,4
"2015","08","CHINA","32159000",74488,23
"2015","08","CHINA","83051000",85664,87
"2015","08","CHINA","39262000",1463554,6
"2015","08","CHINA","39231090",37886,33
"2015","08","CHINA","59111000",988,7
"2015","08","CHINA","54075420",49894,48
"2015","08","CHINA","85198900",27661,86
"2015","08","CHINA","85184000",178897,21
"2015","08","CHINA","84144090",391165,29
"2015","08","CHINA","62034210",5451992,91
"2015","08","CHINA","85234120",21073,66
"2015","08","CHINA","69120020",1143761,13
"2015","08","CHINA","42010000",188999,86
"2015","08","CHINA","91052100",119609,59
"2015","08","CHINA","84231000",290947,71
"2015","08","CHINA","65069100",101382,1
"2015","08","CHINA","85166090",74904,35
"2015","08","CHINA","64029913",6915011,15
"2015","08","CHINA","73170010",1060281,65
"2015","08","CHINA","96091020",71167,32
"2015","08","CHINA","94056010",107684,99
"2015","08","CHINA","85094019",1135802,87
"2015","08","CHINA","84223090",229561,6
"2015","08","CHINA","85166010",1660092,95
"2015","08","CHINA","87081090",67072,8
"2015","08","CHINA","85158000",131019,58
"2015","08","CHINA","85103000",421034,88
"2015","08","CHINA","61071100",2408461,6
"2015","08","CHINA","82029100",3936,48
"2015","08","CHINA","62064011",2766956,75
"2015","08","CHINA","84799000",34406,72
"2015","08","CHINA","69139000",107520,27
"2015","08","CHINA","95064000",160055,5
"2015","08","CHINA","69120090",545323,268710
"2015","08","CHINA","87082960",42721,26
"2015","08","CHINA","55081010",174162,14
"2015","08","CHINA","42032900",165253,29
"2015","08","CHINA","84561000",83943,23
"2015","08","CHINA","58013100",197189,51
"2015","08","CHINA","61051091",229505,1
"2015","08","CHINA","95066900",50535,97
"2015","08","CHINA","85061010",530820,27
"2015","08","CHINA","85122090",71338,25
"2015","08","CHINA","96151900",205256,45
"2015","08","CHINA","48201010",117787,89
"2015","08","CHINA","82142000",197297,46
"2015","08","CHINA","61171030",313332,59
"2015","08","CHINA","85169000",149865,15
"2015","08","CHINA","85364190",18699,1
"2015","08","CHINA","54079200",2448,87
"2015","08","CHINA","82159900",555843,6
"2015","08","CHINA","73218900",316387,57
"2015","08","CHINA","33051000",38296,98
"2015","08","CHINA","85366100",104242,19
"2015","08","CHINA","44130000",237806,76
"2015","08","CHINA","84254100",71667,6
"2015","08","CHINA","84137000",1096267,1
"2015","08","CHINA","48084000",5670,2
"2015","08","CHINA","68010000",1231,21
"2015","08","CHINA","61044200",666039,8
"2015","08","CHINA","33029030",839,63
"2015","08","CHINA","28049000",3186,5
"2015","08","CHINA","84281010",115850,4
"2015","08","CHINA","72092600",30830,5
"2015","08","CHINA","14011000",43142,47
"2015","08","CHINA","92071000",644288,51
"2015","08","CHINA","56031410",2868,843
"2015","08","CHINA","85131090",410684,64
"2015","08","CHINA","62019391",575648,33606
"2015","08","CHINA","84513000",4509,1
"2015","08","CHINA","85167900",1281088,69
"2015","08","CHINA","39241000",4849925,1
"2015","08","CHINA","95030010",1123701,96
"2015","08","CHINA","60063200",1333513,76
"2015","08","CHINA","95030080",1355791,33
"2015","08","CHINA","95030029",1247557,62
"2015","08","CHINA","85161090",17117,91
"2015","08","CHINA","82054000",280891,17
"2015","08","CHINA","82055900",704461,17
"2015","08","CHINA","83011000",687161,44
"2015","08","CHINA","48201090",264592,41
"2015","08","CHINA","85183090",1415224,96
"2015","08","CHINA","85182100",618114,72
"2015","08","CHINA","85171200",92130322,97
"2015","08","CHINA","39221000",103296,15
"2015","08","CHINA","84242000",443343,42
"2015","08","CHINA","85258030",1852848,84
"2015","08","CHINA","84672999",882026,62
"2015","08","CHINA","54072000",460899,16
"2015","08","CHINA","56075090",209762,48
"2015","08","CHINA","83024290",276050,7
"2015","08","CHINA","94032090",1876564,83
"2015","08","CHINA","63049300",374344,1
"2015","08","CHINA","84672210",53717,6
"2015","08","CHINA","85408900",4568,12
"2015","08","CHINA","82042000",189445,41
"2015","08","CHINA","40161010",12372,98
"2015","08","CHINA","84671900",116887,68
"2015","08","CHINA","84798990",436312,18
"2015","08","CHINA","94049020",1637005,88
"2015","08","CHINA","84138200",25270,2
"2015","08","CHINA","84672110",1168162,3
"2015","08","CHINA","92099200",29396,2
"2015","08","CHINA","95069910",236173,23
"2015","08","CHINA","42021210",1180473,454044
"2015","08","CHINA","92079000",473874,52
"2015","08","CHINA","73041100",520,64
"2015","08","CHINA","87088010",356,83
"2015","08","CHINA","87088091",455,8
"2015","08","CHINA","90212900",10870,12
"2015","08","CHINA","69049000",98,22
"2015","08","CHINA","62082900",602,92
"2015","08","CHINA","73045100",1774,33
"2015","08","CHINA","85139000",938,65
"2015","08","CHINA","84769000",3633,76
"2015","08","CHINA","84719010",14899,85
"2015","08","CHINA","85339000",172,76
"2015","08","CHINA","85372090",9215,65
"2015","08","CHINA","90278010",9797,36
"2015","08","CHINA","52093900",3720,6
"2015","08","CHINA","26030000",328,52
"2015","08","CHINA","73012000",4555,26
"2015","08","CHINA","90181300",132,62
"2015","08","CHINA","71131900",2604,87
"2015","08","CHINA","61099092",2392,96
"2015","08","CHINA","32121000",13759,28
"2015","08","CHINA","30029090",26462,59
"2015","08","CHINA","90213100",35342,83
"2015","08","CHINA","67042000",16587,57
"2015","08","CHINA","20039090",344,27
"2015","08","CHINA","69010000",803,84
"2015","08","CHINA","84433290",11697,64
"2015","08","CHINA","90079200",331,49
"2015","08","CHINA","62159000",6234,9
"2015","08","CHINA","90312000",32621,61
"2015","08","CHINA","07102990",17678,81
"2015","08","CHINA","85413000",7154,11
"2015","08","CHINA","90314990",23857,83
"2015","08","CHINA","90303200",1746,5
"2015","08","CHINA","54077300",29956,8
"2015","08","CHINA","29182100",2372,92
"2015","08","CHINA","44182010",42,7
"2015","08","CHINA","49029000",1287,46
"2015","08","CHINA","29171300",63958,9
"2015","08","CHINA","56081911",14742,43
"2015","08","CHINA","61041900",703,38
"2015","08","CHINA","73066900",329,19
"2015","08","CHINA","63012000",762,46
"2015","08","CHINA","92011000",611,4
"2015","08","CHINA","62103000",23944,83
"2015","08","CHINA","29302090",32736,22000
"2015","08","CHINA","84301000",178983,89
"2015","08","CHINA","73051100",104979,5
"2015","08","CHINA","84409000",236,3
"2015","08","CHINA","90248000",6759,86
"2015","08","CHINA","62019900",1873,54
"2015","08","CHINA","61029000",1517,7
"2015","08","CHINA","71131100",211122,37
"2015","08","CHINA","73041900",678060,22
"2015","08","CHINA","29055990",79380,18000
"2015","08","CHINA","94033030",53371,82
"2015","08","CHINA","29153100",158595,13
"2015","08","CHINA","29171200",27043,2
"2015","08","CHINA","32131000",7724,86
"2015","08","CHINA","84622900",84379,64
"2015","08","CHINA","96122000",5431,26
"2015","08","CHINA","63049200",29021,92
"2015","08","CHINA","85333930",2742,86
"2015","08","CHINA","82076000",1022,83
"2015","08","CHINA","12122990",90279,19
"2015","08","CHINA","91118000",647,73
"2015","08","CHINA","56079000",19250,4271
"2015","08","CHINA","84462900",4493,93
"2015","08","CHINA","62081100",5170,63
"2015","08","CHINA","56039310",93660,53
"2015","08","CHINA","11051000",95,38
"2015","08","CHINA","45049090",5244,92
"2015","08","CHINA","92081000",7871,45
"2015","08","CHINA","73061100",71381,68
"2015","08","CHINA","84294010",857416,5
"2015","08","CHINA","73242100",41209,88
"2015","08","CHINA","90139000",9536,13
"2015","08","CHINA","90019000",5474,71
"2015","08","CHINA","33062000",1790,7
"2015","08","CHINA","73045900",1738,14
"2015","08","CHINA","29224100",380078,26
"2015","08","CHINA","84717011",12341,79
"2015","08","CHINA","40131020",3353,82
"2015","08","CHINA","87042230",6438727,37
"2015","08","CHINA","87042351",37885,64
"2015","08","CHINA","87042311",117341,49
"2015","08","CHINA","30039020",535,5
"2015","08","CHINA","85176240",23805,7
"2015","08","CHINA","49019190",1011,78
"2015","08","CHINA","85471000",1329,66
"2015","08","CHINA","20089990",67678,88
"2015","08","CHINA","21061020",40959,61
"2015","08","CHINA","25081000",24604,46
"2015","08","CHINA","59100010",3687,79
"2015","08","CHINA","48116000",2812,3
"2015","08","CHINA","63053310",113794,82
"2015","08","CHINA","52042000",7300,42
"2015","08","CHINA","25083000",56214,7
"2015","08","CHINA","84379000",4468,3
"2015","08","CHINA","84399100",30691,3
"2015","08","CHINA","29042090",1402,47
"2015","08","CHINA","73129000",115573,38
"2015","08","CHINA","28273100",10917,53
"2015","08","CHINA","29319072",7882,87
"2015","08","CHINA","76069100",810,54
"2015","08","CHINA","44121000",3717,19
"2015","08","CHINA","58019000",39092,19
"2015","08","CHINA","84431900",69058,32
"2015","08","CHINA","29329990",9253,61
"2015","08","CHINA","25090000",1313,5
"2015","08","CHINA","87164000",52667,1
"2015","08","CHINA","19021990",5822,16
"2015","08","CHINA","20081900",1308,33
"2015","08","CHINA","04100000",370,34
"2015","08","CHINA","20099000",2614,18
"2015","08","CHINA","29182900",10500,2000
"2015","08","CHINA","85021120",308426,82
"2015","08","CHINA","84049000",28054,8
"2015","08","CHINA","37023900",1128,5
"2015","08","CHINA","63019000",10988,22
"2015","08","CHINA","56039110",41940,13
"2015","08","CHINA","58041000",53634,88
"2015","08","CHINA","56050000",2094,4
"2015","08","CHINA","07129050",30349,37
"2015","08","CHINA","90330000",4890,54
"2015","08","CHINA","62029900",26282,1726
"2015","08","CHINA","61101200",15240,78
"2015","08","CHINA","84601900",16052,19
"2015","08","CHINA","85318000",255248,14
"2015","08","CHINA","28419090",113000,20000
"2015","08","CHINA","60064100",24371,31
"2015","08","CHINA","85340000",16375,14
"2015","08","CHINA","11081900",1320,71
"2015","08","CHINA","84384000",14607,67
"2015","08","CHINA","94021090",4183,26
"2015","08","CHINA","73219000",305027,84
"2015","08","CHINA","84559000",12481,3
"2015","08","CHINA","29224900",65702,5
"2015","08","CHINA","90213900",40530,82
"2015","08","CHINA","84369900",6706,72
"2015","08","CHINA","58109200",23842,4
"2015","08","CHINA","16041410",177434,8
"2015","08","CHINA","48185000",11145,8
"2015","08","CHINA","19021920",15227,92
"2015","08","CHINA","09021000",80938,6
"2015","08","CHINA","61122000",7132,5
"2015","08","CHINA","34021100",286948,94
"2015","08","CHINA","63026011",484054,79
"2015","08","CHINA","28352400",310133,41
"2015","08","CHINA","29214200",9630,1800
"2015","08","CHINA","39173220",2283,5
"2015","08","CHINA","55121920",559,68
"2015","08","CHINA","29419070",289500,3550
"2015","08","CHINA","07032090",484256,59
"2015","08","CHINA","71171910",488901,84
"2015","08","CHINA","72284000",382028,95
"2015","08","CHINA","44091022",13882,11
"2015","08","CHINA","73261900",143111,3
"2015","08","CHINA","83111010",47047,73
"2015","08","CHINA","70109030",499,81
"2015","08","CHINA","85015393",86680,28
"2015","08","CHINA","83040000",29107,96
"2015","08","CHINA","66039000",10746,3500
"2015","08","CHINA","84238900",58014,86
"2015","08","CHINA","93063090",91526,2
"2015","08","CHINA","44123100",160130,18
"2015","08","CHINA","85086000",18726,63
"2015","08","CHINA","72191100",366,4
"2015","08","CHINA","84099130",9301,48
"2015","08","CHINA","90131000",35395,1
"2015","08","CHINA","84211900",17006,76
"2015","08","CHINA","44140000",213958,61
"2015","08","CHINA","29362200",60231,48
"2015","08","CHINA","94059200",39057,22
"2015","08","CHINA","29280090",43728,84
"2015","08","CHINA","46021100",71334,75
"2015","08","CHINA","44201090",129904,6
"2015","08","CHINA","90282010",47052,26
"2015","08","CHINA","90304000",36213,15
"2015","08","CHINA","40093200",92477,85
"2015","08","CHINA","87085000",42406,9
"2015","08","CHINA","28369990",29789,55
"2015","08","CHINA","87089960",232943,19
"2015","08","CHINA","84512100",48448,47
"2015","08","CHINA","84563000",6286,95
"2015","08","CHINA","84419000",28241,74
"2015","08","CHINA","48211090",11844,81
"2015","08","CHINA","96061000",7252,59
"2015","08","CHINA","73182300",80216,71
"2015","08","CHINA","62021110",15982,85
"2015","08","CHINA","29350000",48148,13
"2015","08","CHINA","62072100",21157,13
"2015","08","CHINA","39172200",63749,22119
"2015","08","CHINA","73079100",253467,78
"2015","08","CHINA","84849000",110846,17
"2015","08","CHINA","94039020",1922,67
"2015","08","CHINA","15179090",14813,9
"2015","08","CHINA","90200029",7048,37
"2015","08","CHINA","84433120",1515948,48
"2015","08","CHINA","55144900",80632,25
"2015","08","CHINA","28332100",1008749,41
"2015","08","CHINA","76061200",1637198,3
"2015","08","CHINA","28111990",130267,99
"2015","08","CHINA","39181000",634679,13
"2015","08","CHINA","23099060",57500,71000
"2015","08","CHINA","29142900",6871,16
"2015","08","CHINA","29215100",172437,2
"2015","08","CHINA","58063100",64836,95
"2015","08","CHINA","40093100",315433,63
"2015","08","CHINA","87082930",41440,38
"2015","08","CHINA","48063000",7612,5
"2015","08","CHINA","32071000",3175,500
"2015","08","CHINA","90132000",33881,39
"2015","08","CHINA","70052910",189052,9
"2015","08","CHINA","38159000",92018,95
"2015","08","CHINA","61142000",474018,22
"2015","08","CHINA","19053100",24835,36
"2015","08","CHINA","19059090",64400,53
"2015","08","CHINA","21041020",201545,82
"2015","08","CHINA","20059990",2627,32
"2015","08","CHINA","21039090",17780,9
"2015","08","CHINA","48191090",52780,72
"2015","08","CHINA","58089000",25941,61
"2015","08","CHINA","70159000",11326,31
"2015","08","CHINA","84386000",77644,66
"2015","08","CHINA","90261090",13464,8
"2015","08","CHINA","09042100",68856,98
"2015","08","CHINA","62043900",363697,26
"2015","08","CHINA","84669300",28925,69
"2015","08","CHINA","54011000",118823,64
"2015","08","CHINA","16041911",1713490,55
"2015","08","CHINA","90118000",68408,71
"2015","08","CHINA","34039900",69538,67
"2015","08","CHINA","72279000",2331734,13
"2015","08","CHINA","74199990",37617,97
"2015","08","CHINA","64039910",4224010,37
"2015","08","CHINA","84501111",368790,4
"2015","08","CHINA","63011000",39767,11
"2015","08","CHINA","85322400",1304,2
"2015","08","CHINA","85176210",4002981,79
"2015","08","CHINA","33042000",205782,21
"2015","08","CHINA","84705000",998238,36
"2015","08","CHINA","55169300",30105,66
"2015","08","CHINA","72027000",26075,22
"2015","08","CHINA","84716010",5291,17
"2015","08","CHINA","84596900",53344,3
"2015","08","CHINA","30042010",129834,41
"2015","08","CHINA","83062100",94019,5
"2015","08","CHINA","76071900",141130,69
"2015","08","CHINA","73221900",36,71
"2015","08","CHINA","39173230",50082,57
"2015","08","CHINA","73143100",358323,82
"2015","08","CHINA","84224000",241019,68
"2015","08","CHINA","39072020",221428,68
"2015","08","CHINA","90211000",290405,77
"2015","08","CHINA","39189000",475061,12
"2015","08","CHINA","85015220",182718,2
"2015","08","CHINA","85015290",109137,16
"2015","08","CHINA","61099031",3617791,22
"2015","08","CHINA","61121200",265101,18
"2015","08","CHINA","85177000",4682333,95
"2015","08","CHINA","29414000",4226450,62240
"2015","08","CHINA","65070000",57489,71
"2015","08","CHINA","38089329",376810,83844
"2015","08","CHINA","63062290",1179502,4
"2015","08","CHINA","82071990",361168,7
"2015","08","CHINA","85412900",6568,44
"2015","08","CHINA","62112000",232518,2
"2015","08","CHINA","29182300",20991,54
"2015","08","CHINA","44101100",1819,8
"2015","08","CHINA","61046900",502546,74
"2015","08","CHINA","87149500",172197,13
"2015","08","CHINA","87149200",111047,44
"2015","08","CHINA","62052020",315529,74
"2015","08","CHINA","72292000",104671,3
"2015","08","CHINA","62046900",2592673,12
"2015","08","CHINA","62046293",82737,28
"2015","08","CHINA","64039991",699171,3
"2015","08","CHINA","73181400",555598,83
"2015","08","CHINA","15151900",3815,76
"2015","08","CHINA","62044400",1032811,34
"2015","08","CHINA","39251000",10303,99
"2015","08","CHINA","63024000",82148,36
"2015","08","CHINA","87112020",709910,65
"2015","08","CHINA","84514000",3101,94
"2015","08","CHINA","84433214",103529,95
"2015","08","CHINA","90289000",103011,2786
"2015","08","CHINA","64034000",3549247,51
"2015","08","CHINA","29093090",9675,57
"2015","08","CHINA","85049000",134589,63
"2015","08","CHINA","48191010",78600,41
"2015","08","CHINA","84832000",90128,72
"2015","08","CHINA","82149000",65800,39
"2015","08","CHINA","87088093",323673,76
"2015","08","CHINA","61099032",71785,94
"2015","08","CHINA","94016130",2047625,61
"2015","08","CHINA","61051011",1710586,53
"2015","08","CHINA","90321000",95588,34
"2015","08","CHINA","74091100",86183,84
"2015","08","CHINA","70179000",19348,8
"2015","08","CHINA","42029100",20322,53
"2015","08","CHINA","61045910",187995,78
"2015","08","CHINA","85429000",2828,19
"2015","08","CHINA","85198190",76483,33
"2015","08","CHINA","62139000",13260,44
"2015","08","CHINA","84295110",1112397,77
"2015","08","CHINA","73211990",98390,23
"2015","08","CHINA","84159000",457512,67
"2015","08","CHINA","94060090",1188311,39
"2015","08","CHINA","61112000",5235145,57
"2015","08","CHINA","61152190",247842,67
"2015","08","CHINA","59041000",600,82
"2015","08","CHINA","91021200",121150,85
"2015","08","CHINA","63090092",2419,31
"2015","08","CHINA","94032030",104851,62
"2015","08","CHINA","44129990",408182,1
"2015","08","CHINA","87120010",412288,2
"2015","08","CHINA","84659190",73289,61
"2015","08","CHINA","85238000",147025,49
"2015","08","CHINA","94016190",254955,26
"2015","08","CHINA","85066010",1504,5
"2015","08","CHINA","76169990",1097649,13
"2015","08","CHINA","48192090",57706,78
"2015","08","CHINA","62093000",164205,27
"2015","08","CHINA","62034321",119547,8
"2015","08","CHINA","76109000",2056296,95
"2015","08","CHINA","83024100",666613,93
"2015","08","CHINA","58079000",4437,12
"2015","08","CHINA","84181011",83502,46
"2015","08","CHINA","84681000",133189,59
"2015","08","CHINA","48189000",84872,2
"2015","08","CHINA","85361010",42975,94
"2015","08","CHINA","96159000",77221,91
"2015","08","CHINA","33059020",16138,95
"2015","08","CHINA","96161000",451032,91
"2015","08","CHINA","84729090",291381,31
"2015","08","CHINA","90200022",64959,69
"2015","08","CHINA","82159100",72853,52
"2015","08","CHINA","39031100",1486908,45
"2015","08","CHINA","59031000",963701,48
"2015","08","CHINA","48193010",32948,62
"2015","08","CHINA","84818099",5271208,36
"2015","08","CHINA","40119300",65640,55
"2015","08","CHINA","84281091",2407919,19
"2015","08","CHINA","87089390",430290,29
"2015","08","CHINA","85030010",26378,16
"2015","08","CHINA","49019931",212685,28
"2015","08","CHINA","85286100",26843,9
"2015","08","CHINA","81043000",222052,75
"2015","08","CHINA","72022110",762875,44
"2015","08","CHINA","69089013",1306080,23
"2015","08","CHINA","84742000",136507,65
"2015","08","CHINA","84749090",844307,67
"2015","08","CHINA","85437090",3488526,4
"2015","08","CHINA","85176290",3496542,19
"2015","08","CHINA","84813010",1861,13
"2015","08","CHINA","69089029",755464,5
"2015","08","CHINA","84819000",349605,14
"2015","08","CHINA","39229000",60162,77
"2015","08","CHINA","39232910",268590,2
"2015","08","CHINA","61103010",1425655,91
"2015","08","CHINA","61091091",2396666,99
"2015","08","CHINA","61101100",163640,35
"2015","08","CHINA","85392200",83597,7
"2015","08","CHINA","94054090",6805593,92
"2015","08","CHINA","82031010",27001,2
"2015","08","CHINA","82075010",134567,24
"2015","08","CHINA","42023220",443514,86
"2015","08","CHINA","85271900",321360,64
"2015","08","CHINA","95030040",626746,58
"2015","08","CHINA","22087000",4251,6
"2015","08","CHINA","85258020",1348361,59
"2015","08","CHINA","83015000",51647,8
"2015","08","CHINA","84818010",2711823,82
"2015","08","CHINA","90021100",80958,6
"2015","08","CHINA","82075090",302188,71
"2015","08","CHINA","62121020",2971190,16
"2015","08","CHINA","85279900",49855,69
"2015","08","CHINA","94035030",135089,71
"2015","08","CHINA","63014000",442672,58
"2015","08","CHINA","94049010",3699917,24
"2015","08","CHINA","82052000",206569,48
"2015","08","CHINA","96035000",37543,31
"2015","08","CHINA","82053000",92173,66
"2015","08","CHINA","61161000",588488,64
"2015","08","CHINA","82013000",196723,51
"2015","08","CHINA","84672290",206814,35
"2015","08","CHINA","83030000",139597,54
"2015","08","CHINA","40161090",19433,6
"2015","08","CHINA","85021110",492742,45
"2015","08","CHINA","92060000",190380,48
"2015","08","CHINA","39233090",159533,1
"2015","08","CHINA","39191030",295806,1
"2015","08","CHINA","92099400",130011,39
"2015","08","CHINA","94013000",1055258,66
"2015","08","CHINA","39231010",458345,26
"2015","08","CHINA","62046210",6606224,4
"2015","08","CHINA","82152000",1151635,85
"2015","08","CHINA","85287220",3322913,64
"2015","08","CHINA","67021000",594655,89
"2015","08","CHINA","48209000",22796,6
"2015","08","CHINA","87169040",316405,57
"2015","08","CHINA","39204900",299485,49
"2015","08","CHINA","85101000",692754,49
"2015","08","CHINA","90275000",15856,75
"2015","08","CHINA","88022090",19447,67
"2015","08","CHINA","64032000",469,3
"2015","08","CHINA","90022000",162,15
"2015","08","CHINA","14012000",262,25
"2015","08","CHINA","94051020",462,74
"2015","08","CHINA","62019222",553,11
"2015","08","CHINA","90065300",125,9
"2015","08","CHINA","39173910",1277,32
"2015","08","CHINA","90182000",6952,22
"2015","08","CHINA","84714910",106314,82
"2015","08","CHINA","29399990",8358,62
"2015","08","CHINA","35040090",15,2
"2015","08","CHINA","90152000",8360,68
"2015","08","CHINA","48054000",4255,6
"2015","08","CHINA","04021000",8,72
"2015","08","CHINA","76020000",90,13
"2015","08","CHINA","29335300",3150,50
"2015","08","CHINA","84483200",2392,1
"2015","08","CHINA","91059900",486,2
"2015","08","CHINA","84069000",502,69
"2015","08","CHINA","70140000",66,27
"2015","08","CHINA","48172000",2909,8
"2015","08","CHINA","90200021",1423,53
"2015","08","CHINA","70053000",2190,54
"2015","08","CHINA","76072010",572,48
"2015","08","CHINA","84282000",147901,1
"2015","08","CHINA","52041100",8103,99
"2015","08","CHINA","68071000",20644,8
"2015","08","CHINA","58110000",28444,45
"2015","08","CHINA","87041010",11021,97
"2015","08","CHINA","84552200",15600,3
"2015","08","CHINA","87043270",43528,53
"2015","08","CHINA","48053000",10,67
"2015","08","CHINA","23099090",44663,85
"2015","08","CHINA","90309000",293,5
"2015","08","CHINA","85411000",11370,37
"2015","08","CHINA","44083900",6141,42
"2015","08","CHINA","59070099",1247,22
"2015","08","CHINA","29039100",29900,20000
"2015","08","CHINA","94036020",15632,11
"2015","08","CHINA","33053000",16917,4
"2015","08","CHINA","85354000",3275,12
"2015","08","CHINA","84632000",14485,85
"2015","08","CHINA","85255000",8955,15
"2015","08","CHINA","28241000",79360,24000
"2015","08","CHINA","28152000",50600,50000
"2015","08","CHINA","57024290",970,2
"2015","08","CHINA","58021900",1545,24
"2015","08","CHINA","49070090",10306,25
"2015","08","CHINA","84732900",23072,55
"2015","08","CHINA","85353010",146,2
"2015","08","CHINA","90181200",84864,1
"2015","08","CHINA","82059000",7293,4
"2015","08","CHINA","72221100",5995,1300
"2015","08","CHINA","62046321",25248,3
"2015","08","CHINA","03046900",18530,53
"2015","08","CHINA","29183000",16550,110
"2015","08","CHINA","84519000",1808,9
"2015","08","CHINA","96084000",11781,38
"2015","08","CHINA","03048960",46060,10000
"2015","08","CHINA","90319000",3904,34
"2015","08","CHINA","08119030",121330,2
"2015","08","CHINA","62011900",1589,36
"2015","08","CHINA","84212200",536,64
"2015","08","CHINA","85234930",4515,15
"2015","08","CHINA","22030000",10184,10706
"2015","08","CHINA","90148000",4163,42
"2015","08","CHINA","41071200",34715,57
"2015","08","CHINA","48114900",55,11
"2015","08","CHINA","49019999",151338,93
"2015","08","CHINA","93040000",13463,48
"2015","08","CHINA","29141900",97,5
"2015","08","CHINA","29163190",9689,83
"2015","08","CHINA","29124990",145,1
"2015","08","CHINA","13019000",1164,45
"2015","08","CHINA","29222920",44363,49
"2015","08","CHINA","85423100",388254,45
"2015","08","CHINA","49100000",4861,56
"2015","08","CHINA","82022000",14848,64
"2015","08","CHINA","63062900",236966,36
"2015","08","CHINA","13021990",19657,94
"2015","08","CHINA","66019190",56099,1000
"2015","08","CHINA","60062200",4518,57
"2015","08","CHINA","63052000",4207,15
"2015","08","CHINA","84501119",508647,42
"2015","08","CHINA","29419030",475,5
"2015","08","CHINA","87021011",43818,75
"2015","08","CHINA","84131900",9218,69
"2015","08","CHINA","48139000",151,7
"2015","08","CHINA","29251100",44880,5525
"2015","08","CHINA","62034324",96161,52
"2015","08","CHINA","82019000",54177,73
"2015","08","CHINA","61059000",3828,24
"2015","08","CHINA","84198920",77228,91
"2015","08","CHINA","21061010",358237,39
"2015","08","CHINA","96062200",287,57
"2015","08","CHINA","52122500",14770,19
"2015","08","CHINA","84659910",1698,48
"2015","08","CHINA","84669200",6864,55
"2015","08","CHINA","38089919",91900,13000
"2015","08","CHINA","29145000",8150,1000
"2015","08","CHINA","84039000",5878,26
"2015","08","CHINA","32099010",5403,9
"2015","08","CHINA","85176100",2091598,12
"2015","08","CHINA","72192400",9722,10784
"2015","08","CHINA","85469000",13915,45
"2015","08","CHINA","63053322",23069,18
"2015","08","CHINA","90214000",299675,85
"2015","08","CHINA","73158990",14677,83
"2015","08","CHINA","14049090",267,19
"2015","08","CHINA","42023900",22876,89
"2015","08","CHINA","48119091",35681,38
"2015","08","CHINA","87011000",29299,78
"2015","08","CHINA","90311000",4459,12
"2015","08","CHINA","85162900",108008,18
"2015","08","CHINA","68041000",1208,51
"2015","08","CHINA","10063010",3695,96
"2015","08","CHINA","15050000",25200,3000
"2015","08","CHINA","48025510",9699,62
"2015","08","CHINA","85012000",38066,11
"2015","08","CHINA","62034100",26002,2
"2015","08","CHINA","84861000",2370,8
"2015","08","CHINA","28352200",10550,8000
"2015","08","CHINA","85211000",16230,67
"2015","08","CHINA","52114900",90292,66
"2015","08","CHINA","52083100",700,84
"2015","08","CHINA","84122900",16063,86
"2015","08","CHINA","44123990",280237,98
"2015","08","CHINA","73181200",106320,61
"2015","08","CHINA","87149920",29081,23
"2015","08","CHINA","59114000",27353,28
"2015","08","CHINA","56012100",94888,56
"2015","08","CHINA","84501112",582349,78
"2015","08","CHINA","84748000",189103,68
"2015","08","CHINA","08111090",31306,72
"2015","08","CHINA","84195000",41031,29
"2015","08","CHINA","29181100",96781,41
"2015","08","CHINA","17049060",111751,76
"2015","08","CHINA","29331100",216000,22800
"2015","08","CHINA","17023000",190505,25
"2015","08","CHINA","61069000",19369,75
"2015","08","CHINA","06049000",8187,45
"2015","08","CHINA","84123100",18652,11
"2015","08","CHINA","63059000",33674,82
"2015","08","CHINA","59090000",162697,16
"2015","08","CHINA","85407100",870,11
"2015","08","CHINA","72283000",592215,37
"2015","08","CHINA","60041000",130027,74
"2015","08","CHINA","54078400",3964,34
"2015","08","CHINA","25070000",21492,40050
"2015","08","CHINA","85144000",3792,55
"2015","08","CHINA","64039120",103423,36
"2015","08","CHINA","40169500",21535,14
"2015","08","CHINA","39209400",26134,18
"2015","08","CHINA","30041010",130315,55
"2015","08","CHINA","29054400",43223,46
"2015","08","CHINA","48101910",107190,43
"2015","08","CHINA","52021000",46819,37
