"PERIODO","MES","PAIS_ORIGEN","ARANCEL","TOTAL_CIF_ITEM_US$","CANTIDAD_MERCANCIA"
"2015","08","ALEMANIA","29312000",117,68
"2015","08","ALEMANIA","83015000",1033,14
"2015","08","ALEMANIA","59070091",1793,99
"2015","08","ALEMANIA","84424000",774,69
"2015","08","ALEMANIA","84223010",17360,8
"2015","08","ALEMANIA","73229000",195,28
"2015","08","ALEMANIA","70060000",849,69
"2015","08","ALEMANIA","48172000",912,63
"2015","08","ALEMANIA","84186100",13102,99
"2015","08","ALEMANIA","86079990",48824,33
"2015","08","ALEMANIA","92021000",86,1
"2015","08","ALEMANIA","85171200",298,35
"2015","08","ALEMANIA","71069200",21033,28
"2015","08","ALEMANIA","20091900",49,6
"2015","08","ALEMANIA","84716090",372,36
"2015","08","ALEMANIA","85171800",39018,2
"2015","08","ALEMANIA","90183120",8814,8
"2015","08","ALEMANIA","90272000",50066,23
"2015","08","ALEMANIA","39173990",4370,95
"2015","08","ALEMANIA","90282090",2185,69
"2015","08","ALEMANIA","28333000",410,19
"2015","08","ALEMANIA","85334019",1530,51
"2015","08","ALEMANIA","12091000",1446,171
"2015","08","ALEMANIA","88032000",842,47
"2015","08","ALEMANIA","91021200",270,2
"2015","08","ALEMANIA","70193200",3801,22
"2015","08","ALEMANIA","71171990",199,79
"2015","08","ALEMANIA","70102000",37,2
"2015","08","ALEMANIA","56075010",1915,61
"2015","08","ALEMANIA","90301000",4499,69
"2015","08","ALEMANIA","85071090",16655,61
"2015","08","ALEMANIA","58063100",2974,32
"2015","08","ALEMANIA","75072000",732,44
"2015","08","ALEMANIA","42022900",79,1
"2015","08","ALEMANIA","40094100",6722,42
"2015","08","ALEMANIA","81019900",2317,57
"2015","08","ALEMANIA","72191200",1825,43
"2015","08","ALEMANIA","90221200",105296,58
"2015","08","ALEMANIA","87150010",39,12
"2015","08","ALEMANIA","90281020",35682,79
"2015","08","ALEMANIA","85061010",4573,64
"2015","08","ALEMANIA","94035010",10932,42
"2015","08","ALEMANIA","35019000",35200,4000
"2015","08","ALEMANIA","49029000",1740,65
"2015","08","ALEMANIA","90328100",38052,95
"2015","08","ALEMANIA","20079939",147,55
"2015","08","ALEMANIA","87149910",254,12
"2015","08","ALEMANIA","94052090",18366,1
"2015","08","ALEMANIA","85394900",33749,61
"2015","08","ALEMANIA","49011010",2529,11
"2015","08","ALEMANIA","85065090",5059,41
"2015","08","ALEMANIA","85163200",17606,23
"2015","08","ALEMANIA","96032900",15447,32
"2015","08","ALEMANIA","82022000",18454,17
"2015","08","ALEMANIA","48051900",496274,8
"2015","08","ALEMANIA","32041700",72167,68
"2015","08","ALEMANIA","39219090",133863,68
"2015","08","ALEMANIA","39094000",35777,34
"2015","08","ALEMANIA","32091020",25559,83
"2015","08","ALEMANIA","39052900",93971,36
"2015","08","ALEMANIA","49111010",24661,2
"2015","08","ALEMANIA","34031900",170275,71
"2015","08","ALEMANIA","87088099",18492,34
"2015","08","ALEMANIA","94032090",58308,1
"2015","08","ALEMANIA","34022090",19509,6
"2015","08","ALEMANIA","82060000",52946,28
"2015","08","ALEMANIA","28182000",10614,16
"2015","08","ALEMANIA","84825000",79360,34
"2015","08","ALEMANIA","29072900",2544,6
"2015","08","ALEMANIA","29182100",64524,32
"2015","08","ALEMANIA","29239000",827,33
"2015","08","ALEMANIA","38151200",71,78
"2015","08","ALEMANIA","29147090",20,1
"2015","08","ALEMANIA","29091990",44628,47
"2015","08","ALEMANIA","39171010",156179,16
"2015","08","ALEMANIA","39173290",405052,31692
"2015","08","ALEMANIA","29029090",110,56
"2015","08","ALEMANIA","21021000",904,49
"2015","08","ALEMANIA","29072200",31,82
"2015","08","ALEMANIA","38210000",77683,45
"2015","08","ALEMANIA","39053000",37546,25
"2015","08","ALEMANIA","84213190",47754,55
"2015","08","ALEMANIA","84158100",720,19
"2015","08","ALEMANIA","73182300",183,65
"2015","08","ALEMANIA","32089010",155443,6
"2015","08","ALEMANIA","84678900",87419,95
"2015","08","ALEMANIA","85372090",14644,68
"2015","08","ALEMANIA","17049060",102075,73
"2015","08","ALEMANIA","85444910",3984,53
"2015","08","ALEMANIA","68042210",80655,88
"2015","08","ALEMANIA","82119200",48731,16
"2015","08","ALEMANIA","32089090",65730,86
"2015","08","ALEMANIA","84248900",560057,67
"2015","08","ALEMANIA","38249010",46798,66
"2015","08","ALEMANIA","84149000",199394,16
"2015","08","ALEMANIA","28331900",15810,23000
"2015","08","ALEMANIA","05119999",740014,73
"2015","08","ALEMANIA","08119090",33323,41
"2015","08","ALEMANIA","31026000",291969,53
"2015","08","ALEMANIA","72107000",220335,87
"2015","08","ALEMANIA","84659200",275968,65
"2015","08","ALEMANIA","82019000",3446,89
"2015","08","ALEMANIA","84123100",122889,77
"2015","08","ALEMANIA","87089990",272227,83
"2015","08","ALEMANIA","87089200",22831,78
"2015","08","ALEMANIA","84314910",19258,52
"2015","08","ALEMANIA","40101100",2474926,1
"2015","08","ALEMANIA","85389000",394548,22
"2015","08","ALEMANIA","84841000",109590,27
"2015","08","ALEMANIA","84812010",122324,68
"2015","08","ALEMANIA","84799000",808490,64
"2015","08","ALEMANIA","84129000",39559,7
"2015","08","ALEMANIA","90318000",1176005,92
"2015","08","ALEMANIA","39169000",83325,78
"2015","08","ALEMANIA","84879090",101424,47
"2015","08","ALEMANIA","39061000",42988,32
"2015","08","ALEMANIA","85393900",10619,79
"2015","08","ALEMANIA","85073000",11167,35
"2015","08","ALEMANIA","84831090",397802,32
"2015","08","ALEMANIA","82078000",4208,29
"2015","08","ALEMANIA","29053200",36372,53
"2015","08","ALEMANIA","29225000",20218,64
"2015","08","ALEMANIA","84139100",404768,59
"2015","08","ALEMANIA","34049020",11718,2
"2015","08","ALEMANIA","16025000",689,47
"2015","08","ALEMANIA","21033000",19087,16
"2015","08","ALEMANIA","19053100",116761,4
"2015","08","ALEMANIA","39221000",992,35
"2015","08","ALEMANIA","84369100",18134,12
"2015","08","ALEMANIA","84312000",385697,18
"2015","08","ALEMANIA","39023000",83452,92
"2015","08","ALEMANIA","40114000",129728,74
"2015","08","ALEMANIA","27102000",6320,83
"2015","08","ALEMANIA","85414000",81003,45
"2015","08","ALEMANIA","39233090",39873,12
"2015","08","ALEMANIA","59119000",80722,57
"2015","08","ALEMANIA","84743100",12069,5
"2015","08","ALEMANIA","84717019",374,74
"2015","08","ALEMANIA","84717090",2004,21
"2015","08","ALEMANIA","85098000",23430,4
"2015","08","ALEMANIA","90262010",104709,38
"2015","08","ALEMANIA","54076120",28944,27
"2015","08","ALEMANIA","49070010",3039294,14
"2015","08","ALEMANIA","29023000",3010,89
"2015","08","ALEMANIA","84158200",39750,25
"2015","08","ALEMANIA","84672110",22406,73
"2015","08","ALEMANIA","90279000",316587,79
"2015","08","ALEMANIA","84253100",161158,93
"2015","08","ALEMANIA","84099120",6114,13
"2015","08","ALEMANIA","84133010",4291,23
"2015","08","ALEMANIA","85362000",139479,59
"2015","08","ALEMANIA","84186990",45987,58
"2015","08","ALEMANIA","76041000",5583,11
"2015","08","ALEMANIA","48239099",94904,42
"2015","08","ALEMANIA","29221100",27733,58
"2015","08","ALEMANIA","27122000",10377,13
"2015","08","ALEMANIA","29142900",8218,68
"2015","08","ALEMANIA","29081990",341,48
"2015","08","ALEMANIA","40093200",3378,57
"2015","08","ALEMANIA","85269100",17924,47
"2015","08","ALEMANIA","39031990",4640,4000
"2015","08","ALEMANIA","90049010",8000,96
"2015","08","ALEMANIA","83100000",3053,21
"2015","08","ALEMANIA","76042100",15709,49
"2015","08","ALEMANIA","90189090",177454,25
"2015","08","ALEMANIA","19059090",386518,2
"2015","08","ALEMANIA","39091011",16520,4000
"2015","08","ALEMANIA","90181900",119315,84
"2015","08","ALEMANIA","74130000",1525,45
"2015","08","ALEMANIA","74122000",32815,82
"2015","08","ALEMANIA","33071000",3594,29
"2015","08","ALEMANIA","38244000",11448,4
"2015","08","ALEMANIA","72169100",46518,71
"2015","08","ALEMANIA","29163190",664,78
"2015","08","ALEMANIA","29214400",4070,3
"2015","08","ALEMANIA","48052400",195973,1
"2015","08","ALEMANIA","84269900",18792,65
"2015","08","ALEMANIA","85312000",9902,75
"2015","08","ALEMANIA","39119000",137747,59
"2015","08","ALEMANIA","96039000",4216,59
"2015","08","ALEMANIA","87042111",561642,47
"2015","08","ALEMANIA","82149000",166,2
"2015","08","ALEMANIA","90259000",6132,55
"2015","08","ALEMANIA","29362500",37780,2000
"2015","08","ALEMANIA","39191020",93045,25
"2015","08","ALEMANIA","94017190",6271,99
"2015","08","ALEMANIA","84409000",99979,63
"2015","08","ALEMANIA","84509000",6471,35
"2015","08","ALEMANIA","49060090",360,2
"2015","08","ALEMANIA","29054300",24,24
"2015","08","ALEMANIA","17025000",42,26
"2015","08","ALEMANIA","29163110",5,61
"2015","08","ALEMANIA","90185000",450927,42
"2015","08","ALEMANIA","84485100",20409,4
"2015","08","ALEMANIA","29141300",672,91
"2015","08","ALEMANIA","29122100",18,12
"2015","08","ALEMANIA","29214200",228,84
"2015","08","ALEMANIA","29339990",6010,58
"2015","08","ALEMANIA","29173900",352,66
"2015","08","ALEMANIA","85164010",52523,23
"2015","08","ALEMANIA","38099190",26909,38
"2015","08","ALEMANIA","64039190",26545,47
"2015","08","ALEMANIA","63039200",329,92
"2015","08","ALEMANIA","85159000",51056,72
"2015","08","ALEMANIA","84811000",71138,91
"2015","08","ALEMANIA","38231900",53934,62
"2015","08","ALEMANIA","48045900",10820,20930
"2015","08","ALEMANIA","84379000",19223,37
"2015","08","ALEMANIA","39173230",3120,7
"2015","08","ALEMANIA","90262090",96695,76
"2015","08","ALEMANIA","66019110",571,31
"2015","08","ALEMANIA","85443000",32396,5
"2015","08","ALEMANIA","48025890",7394,19
"2015","08","ALEMANIA","29161300",37632,16800
"2015","08","ALEMANIA","85078000",7109,3
"2015","08","ALEMANIA","29212200",21793,13
"2015","08","ALEMANIA","39253000",8625,8
"2015","08","ALEMANIA","84212100",86597,39
"2015","08","ALEMANIA","09101200",991,1
"2015","08","ALEMANIA","09041100",2359,26
"2015","08","ALEMANIA","04022120",2447,95
"2015","08","ALEMANIA","22090000",302,84
"2015","08","ALEMANIA","84193900",4784,64
"2015","08","ALEMANIA","87088092",18334,61
"2015","08","ALEMANIA","64039993",3035,96
"2015","08","ALEMANIA","90041090",1963,72
"2015","08","ALEMANIA","95030080",3002,48
"2015","08","ALEMANIA","76129000",46471,41
"2015","08","ALEMANIA","32099020",109422,57
"2015","08","ALEMANIA","85015391",24237,16
"2015","08","ALEMANIA","84672920",21114,55
"2015","08","ALEMANIA","09083200",1890,67
"2015","08","ALEMANIA","64021900",1106,52
"2015","08","ALEMANIA","90041010",904,15
"2015","08","ALEMANIA","32139000",6733,13
"2015","08","ALEMANIA","96084000",211,35
"2015","08","ALEMANIA","42022100",2221,54
"2015","08","ALEMANIA","38249020",254,95
"2015","08","ALEMANIA","09024000",3713,84
"2015","08","ALEMANIA","48054000",7428,61
"2015","08","ALEMANIA","73102100",2035,98
"2015","08","ALEMANIA","39199040",7162,46
"2015","08","ALEMANIA","32091010",12451,77
"2015","08","ALEMANIA","48025400",335,39
"2015","08","ALEMANIA","04069090",711,45
"2015","08","ALEMANIA","30044010",768523,69
"2015","08","ALEMANIA","90200021",13059,23
"2015","08","ALEMANIA","71131900",17348,68
"2015","08","ALEMANIA","90213100",32174,74
"2015","08","ALEMANIA","85234940",7760,67
"2015","08","ALEMANIA","20087090",83,6
"2015","08","ALEMANIA","84834090",10242,94
"2015","08","ALEMANIA","70071900",1594,57
"2015","08","ALEMANIA","90223000",39509,3
"2015","08","ALEMANIA","90192090",73680,3
"2015","08","ALEMANIA","73141200",928,67
"2015","08","ALEMANIA","85043200",1225,1
"2015","08","ALEMANIA","85256000",166,62
"2015","08","ALEMANIA","38011000",3278,37
"2015","08","ALEMANIA","76090000",1298,16
"2015","08","ALEMANIA","84272090",238,86
"2015","08","ALEMANIA","91069000",5865,52
"2015","08","ALEMANIA","48236990",3173,42
"2015","08","ALEMANIA","66019190",154,72
"2015","08","ALEMANIA","84162000",9558,29
"2015","08","ALEMANIA","59069910",4245,46
"2015","08","ALEMANIA","85051900",584,86
"2015","08","ALEMANIA","73144900",3648,56
"2015","08","ALEMANIA","85469000",22779,8
"2015","08","ALEMANIA","41071200",830,59
"2015","08","ALEMANIA","95059000",686,18
"2015","08","ALEMANIA","85079000",520,82
"2015","08","ALEMANIA","73043900",8264,31
"2015","08","ALEMANIA","29033919",672,6
"2015","08","ALEMANIA","84672930",2743,95
"2015","08","ALEMANIA","39039090",22044,54
"2015","08","ALEMANIA","29052200",12852,1360
"2015","08","ALEMANIA","29156000",940,98
"2015","08","ALEMANIA","48059200",85559,49
"2015","08","ALEMANIA","84322900",127519,88
"2015","08","ALEMANIA","68069000",71800,19
"2015","08","ALEMANIA","39042200",16,59
"2015","08","ALEMANIA","68138100",2880,13
"2015","08","ALEMANIA","87082100",5065,52
"2015","08","ALEMANIA","70133700",29570,45
"2015","08","ALEMANIA","90183190",12933,86
"2015","08","ALEMANIA","42010000",5672,58
"2015","08","ALEMANIA","31022900",928340,17
"2015","08","ALEMANIA","84501132",22965,7
"2015","08","ALEMANIA","61043300",2623,49
"2015","08","ALEMANIA","62046314",1613,45
"2015","08","ALEMANIA","62046291",17867,17
"2015","08","ALEMANIA","61103020",2921,84
"2015","08","ALEMANIA","62044300",2189,41
"2015","08","ALEMANIA","62045300",1924,59
"2015","08","ALEMANIA","62144000",1323,11
"2015","08","ALEMANIA","64039991",2249,34
"2015","08","ALEMANIA","49019940",538,91
"2015","08","ALEMANIA","90303200",103,79
"2015","08","ALEMANIA","49119900",4857,61
"2015","08","ALEMANIA","87012020",2596249,8
"2015","08","ALEMANIA","48119011",157610,84
"2015","08","ALEMANIA","87042271",964198,96
"2015","08","ALEMANIA","39052100",18353,17
"2015","08","ALEMANIA","85023100",167700,76
"2015","08","ALEMANIA","33019000",4699,51
"2015","08","ALEMANIA","85489000",311,85
"2015","08","ALEMANIA","29152100",640,2
"2015","08","ALEMANIA","28080000",72342,78
"2015","08","ALEMANIA","29322000",1267,19
"2015","08","ALEMANIA","28429000",9397,48
"2015","08","ALEMANIA","84329000",33841,53
"2015","08","ALEMANIA","84334000",242735,14
"2015","08","ALEMANIA","39059900",96467,68
"2015","08","ALEMANIA","28352200",3668,94
"2015","08","ALEMANIA","28332990",35907,38
"2015","08","ALEMANIA","29031990",1290,8
"2015","08","ALEMANIA","29072100",678,71
"2015","08","ALEMANIA","29152400",621,9
"2015","08","ALEMANIA","39095000",229152,85
"2015","08","ALEMANIA","39201010",236731,7
"2015","08","ALEMANIA","73158910",1088,26
"2015","08","ALEMANIA","85364190",29008,97
"2015","08","ALEMANIA","33049910",192606,22
"2015","08","ALEMANIA","39089000",5112,39
"2015","08","ALEMANIA","84213990",309829,25
"2015","08","ALEMANIA","85432000",4665,54
"2015","08","ALEMANIA","34039900",142720,67
"2015","08","ALEMANIA","75052200",593,58
"2015","08","ALEMANIA","85407100",967,93
"2015","08","ALEMANIA","29303000",2238,32
"2015","08","ALEMANIA","95061100",810,96
"2015","08","ALEMANIA","85023920",689921,62
"2015","08","ALEMANIA","63090070",1172,6
"2015","08","ALEMANIA","11081100",81089,5
"2015","08","ALEMANIA","85021110",1455,4
"2015","08","ALEMANIA","84079090",117,6
"2015","08","ALEMANIA","76169990",280156,4
"2015","08","ALEMANIA","87083090",166356,89
"2015","08","ALEMANIA","87033220",5300,1
"2015","08","ALEMANIA","84849000",88885,78
"2015","08","ALEMANIA","84314190",687468,62
"2015","08","ALEMANIA","84831010",27133,51
"2015","08","ALEMANIA","90319000",114691,76
"2015","08","ALEMANIA","87089100",66422,53
"2015","08","ALEMANIA","73084000",1606799,24
"2015","08","ALEMANIA","73261900",21843,2
"2015","08","ALEMANIA","90292000",118100,6
"2015","08","ALEMANIA","73181900",28886,7
"2015","08","ALEMANIA","38160090",24895,93
"2015","08","ALEMANIA","84272015",170930,47
"2015","08","ALEMANIA","84821010",76677,8
"2015","08","ALEMANIA","48234000",5811,66
"2015","08","ALEMANIA","71179000",1075,3
"2015","08","ALEMANIA","39211200",7857,5
"2015","08","ALEMANIA","96121010",2761,42
"2015","08","ALEMANIA","32041600",6,3
"2015","08","ALEMANIA","09022010",395,13
"2015","08","ALEMANIA","56031190",1303,51
"2015","08","ALEMANIA","39173910",413,97
"2015","08","ALEMANIA","82051000",425,68
"2015","08","ALEMANIA","69149000",428,37
"2015","08","ALEMANIA","84021900",1745,6
"2015","08","ALEMANIA","84718010",13575,75
"2015","08","ALEMANIA","85016430",9752,73
"2015","08","ALEMANIA","25199010",1250,89
"2015","08","ALEMANIA","95045000",55,69
"2015","08","ALEMANIA","39262000",3771,8
"2015","08","ALEMANIA","84254900",619,13
"2015","08","ALEMANIA","93052000",40,47
"2015","08","ALEMANIA","40161090",559,14
"2015","08","ALEMANIA","84834022",248982,51
"2015","08","ALEMANIA","44123200",58199,43
"2015","08","ALEMANIA","82023100",51046,48
"2015","08","ALEMANIA","87032199",32736,66
"2015","08","ALEMANIA","87019011",586246,33
"2015","08","ALEMANIA","38237000",19757,77
"2015","08","ALEMANIA","84798200",141980,65
"2015","08","ALEMANIA","85369090",102863,4
"2015","08","ALEMANIA","85318000",35099,28
"2015","08","ALEMANIA","85364110",32025,68
"2015","08","ALEMANIA","90183990",384910,13
"2015","08","ALEMANIA","84589900",50464,22
"2015","08","ALEMANIA","95030031",222,39
"2015","08","ALEMANIA","84385000",931871,18
"2015","08","ALEMANIA","84283900",49403,28
"2015","08","ALEMANIA","44111300",581392,96
"2015","08","ALEMANIA","84249000",175575,9
"2015","08","ALEMANIA","48192010",213126,57
"2015","08","ALEMANIA","48194000",8887,67
"2015","08","ALEMANIA","94056010",2497,93
"2015","08","ALEMANIA","94059200",1064,38
"2015","08","ALEMANIA","54076140",400,45
"2015","08","ALEMANIA","83013000",162,96
"2015","08","ALEMANIA","48101310",576378,91
"2015","08","ALEMANIA","84834011",282018,76857
"2015","08","ALEMANIA","40169100",10263,99
"2015","08","ALEMANIA","90299000",5656,17
"2015","08","ALEMANIA","29215900",412,3
"2015","08","ALEMANIA","29222920",35,78
"2015","08","ALEMANIA","29269000",8137,53
"2015","08","ALEMANIA","82121090",6373,27
"2015","08","ALEMANIA","85114000",45945,69
"2015","08","ALEMANIA","42031010",10168,52
"2015","08","ALEMANIA","90271010",130515,75
"2015","08","ALEMANIA","84671900",8155,1
"2015","08","ALEMANIA","83022000",4478,54
"2015","08","ALEMANIA","83024900",30010,84
"2015","08","ALEMANIA","37079010",19850,84
"2015","08","ALEMANIA","39139000",112100,19000
"2015","08","ALEMANIA","73182900",16620,76
"2015","08","ALEMANIA","84313990",318552,73
"2015","08","ALEMANIA","63049100",2926,33
"2015","08","ALEMANIA","10051010",86519,81
"2015","08","ALEMANIA","84559000",5157,74
"2015","08","ALEMANIA","85015290",103104,78
"2015","08","ALEMANIA","85012000",164664,9
"2015","08","ALEMANIA","29051100",23504,9
"2015","08","ALEMANIA","39122000",140343,88
"2015","08","ALEMANIA","85371000",510472,67
"2015","08","ALEMANIA","33051000",23822,14
"2015","08","ALEMANIA","12102000",34449,77
"2015","08","ALEMANIA","58063200",102141,25
"2015","08","ALEMANIA","94033010",14849,9
"2015","08","ALEMANIA","94039010",1534,72
"2015","08","ALEMANIA","29151100",67137,8
"2015","08","ALEMANIA","00360000",297450,5
"2015","08","ALEMANIA","73201000",10273,76
"2015","08","ALEMANIA","38119030",47540,44
"2015","08","ALEMANIA","84431310",481893,62
"2015","08","ALEMANIA","29400000",3762,18
"2015","08","ALEMANIA","75022000",33,48
"2015","08","ALEMANIA","31042000",2533,63
"2015","08","ALEMANIA","28275900",298,1
"2015","08","ALEMANIA","29319090",27197,83
"2015","08","ALEMANIA","30059010",1451,38
"2015","08","ALEMANIA","82016000",14381,36
"2015","08","ALEMANIA","44187200",262997,11
"2015","08","ALEMANIA","87039090",58533,12
"2015","08","ALEMANIA","33029020",8248,37
"2015","08","ALEMANIA","94032020",97,97
"2015","08","ALEMANIA","73259900",5111,19
"2015","08","ALEMANIA","82089000",78645,13
"2015","08","ALEMANIA","32082020",27864,68
"2015","08","ALEMANIA","70109050",13478,1
"2015","08","ALEMANIA","33043000",48111,22
"2015","08","ALEMANIA","33061000",215668,87
"2015","08","ALEMANIA","29242990",12,6
"2015","08","ALEMANIA","28451000",53,72
"2015","08","ALEMANIA","28129000",47,89
"2015","08","ALEMANIA","84186910",1579,91
"2015","08","ALEMANIA","29031500",95,94
"2015","08","ALEMANIA","22072000",38,87
"2015","08","ALEMANIA","29211991",17,12
"2015","08","ALEMANIA","40170000",32,38
"2015","08","ALEMANIA","32159000",33800,54
"2015","08","ALEMANIA","84239000",8214,57
"2015","08","ALEMANIA","39269010",30387,1
"2015","08","ALEMANIA","70071100",15939,65
"2015","08","ALEMANIA","82014000",5369,6
"2015","08","ALEMANIA","84271011",268594,94
"2015","08","ALEMANIA","83112000",951,91
"2015","08","ALEMANIA","29362800",21530,1000
"2015","08","ALEMANIA","84679100",35822,65
"2015","08","ALEMANIA","84386000",58882,16
"2015","08","ALEMANIA","84238100",1248,57
"2015","08","ALEMANIA","68021000",5807,1
"2015","08","ALEMANIA","25174900",435,11
"2015","08","ALEMANIA","85122090",78650,29
"2015","08","ALEMANIA","82081000",18612,88
"2015","08","ALEMANIA","73231000",2328,18
"2015","08","ALEMANIA","84254200",7905,82
"2015","08","ALEMANIA","48025810",9635,52
"2015","08","ALEMANIA","90251100",7464,45
"2015","08","ALEMANIA","90251900",51270,85
"2015","08","ALEMANIA","09093200",1135,5
"2015","08","ALEMANIA","07123920",637,135
"2015","08","ALEMANIA","27075000",3095,11
"2015","08","ALEMANIA","84622100",61677,33
"2015","08","ALEMANIA","84351090",95591,81
"2015","08","ALEMANIA","61022000",711,39
"2015","08","ALEMANIA","61091011",9961,11
"2015","08","ALEMANIA","66019910",633,98
"2015","08","ALEMANIA","94019090",4829,28
"2015","08","ALEMANIA","85149000",13809,43
"2015","08","ALEMANIA","85381000",202073,53
"2015","08","ALEMANIA","39232110",7656,52
"2015","08","ALEMANIA","59039000",93089,97
"2015","08","ALEMANIA","84198990",742629,69
"2015","08","ALEMANIA","85122030",85985,9
"2015","08","ALEMANIA","68052000",69501,47
"2015","08","ALEMANIA","82029100",7534,79
"2015","08","ALEMANIA","84672991",40983,75
"2015","08","ALEMANIA","61161000",289,71
"2015","08","ALEMANIA","37071000",1667,7
"2015","08","ALEMANIA","21039010",52253,2
"2015","08","ALEMANIA","20019090",14336,71
"2015","08","ALEMANIA","20059990",1355,47
"2015","08","ALEMANIA","21039090",13894,33
"2015","08","ALEMANIA","90308900",9464,5
"2015","08","ALEMANIA","61159590",220,8
"2015","08","ALEMANIA","87120090",21963,95
"2015","08","ALEMANIA","84305000",14733,83
"2015","08","ALEMANIA","90261010",351711,26
"2015","08","ALEMANIA","82130000",1367,81
"2015","08","ALEMANIA","74152900",540,82
"2015","08","ALEMANIA","74153900",3168,58
"2015","08","ALEMANIA","62029320",137,4
"2015","08","ALEMANIA","62089200",53,89
"2015","08","ALEMANIA","21061010",12625,42
"2015","08","ALEMANIA","38112990",2630,100
"2015","08","ALEMANIA","85319000",8186,8
"2015","08","ALEMANIA","34070000",9524,51
"2015","08","ALEMANIA","69131000",45127,54
"2015","08","ALEMANIA","90189050",96092,22
"2015","08","ALEMANIA","85415000",955,98
"2015","08","ALEMANIA","84523000",15416,86
"2015","08","ALEMANIA","29049092",11,73
"2015","08","ALEMANIA","84069000",32354,3
"2015","08","ALEMANIA","85016200",1739,45
"2015","08","ALEMANIA","84795000",627709,8
"2015","08","ALEMANIA","85423900",8032,5
"2015","08","ALEMANIA","44119410",1764,95
"2015","08","ALEMANIA","87139000",15925,69
"2015","08","ALEMANIA","85030010",11199,55
"2015","08","ALEMANIA","48120000",29472,6
"2015","08","ALEMANIA","48115900",52227,23
"2015","08","ALEMANIA","85113000",5370,58
"2015","08","ALEMANIA","39204900",49585,33
"2015","08","ALEMANIA","91059900",319,95
"2015","08","ALEMANIA","85291000",1378,25
"2015","08","ALEMANIA","38089341",400744,17848
"2015","08","ALEMANIA","84328000",17692,76
"2015","08","ALEMANIA","30042010",563007,33
"2015","08","ALEMANIA","84549000",18848,19
"2015","08","ALEMANIA","68151000",18552,48
"2015","08","ALEMANIA","84272016",68890,73
"2015","08","ALEMANIA","29155000",47680,32000
"2015","08","ALEMANIA","90181300",208958,78
"2015","08","ALEMANIA","29142300",1784,99
"2015","08","ALEMANIA","29153990",3012,99
"2015","08","ALEMANIA","33012900",675,15
"2015","08","ALEMANIA","29161900",360,89
"2015","08","ALEMANIA","48041110",1044,48
"2015","08","ALEMANIA","72259900",27774,89
"2015","08","ALEMANIA","90183200",58112,2
"2015","08","ALEMANIA","74091100",15596,44
"2015","08","ALEMANIA","74101100",9623,23
"2015","08","ALEMANIA","05119919",988,6
"2015","08","ALEMANIA","44219090",618,59
"2015","08","ALEMANIA","85162900",30752,24
"2015","08","ALEMANIA","63090099",25854,89
"2015","08","ALEMANIA","84369900",2532,9
"2015","08","ALEMANIA","85094019",8873,2
"2015","08","ALEMANIA","84184000",9268,63
"2015","08","ALEMANIA","61101100",2082,89
"2015","08","ALEMANIA","62046311",6506,99
"2015","08","ALEMANIA","61045910",618,87
"2015","08","ALEMANIA","62029200",919,44
"2015","08","ALEMANIA","62043300",1184,83
"2015","08","ALEMANIA","62114300",229,85
"2015","08","ALEMANIA","39041090",1210,7
"2015","08","ALEMANIA","39222000",11838,62
"2015","08","ALEMANIA","40169310",19882,51
"2015","08","ALEMANIA","39161000",44255,49
"2015","08","ALEMANIA","93033000",377,73
"2015","08","ALEMANIA","28112990",596,3
"2015","08","ALEMANIA","90021100",777,21
"2015","08","ALEMANIA","32072000",818,33
"2015","08","ALEMANIA","37019100",522,59
"2015","08","ALEMANIA","94034000",753,18
"2015","08","ALEMANIA","19019019",448,51
"2015","08","ALEMANIA","84732900",6669,23
"2015","08","ALEMANIA","90179000",13262,87
"2015","08","ALEMANIA","87088010",206,55
"2015","08","ALEMANIA","85255000",682,69
"2015","08","ALEMANIA","73049000",8225,57
"2015","08","ALEMANIA","04022117",218,12
"2015","08","ALEMANIA","58081000",3224,76
"2015","08","ALEMANIA","90079100",1070,43
"2015","08","ALEMANIA","84371000",1085,71
"2015","08","ALEMANIA","42029220",2724,32
"2015","08","ALEMANIA","29096000",35,9
"2015","08","ALEMANIA","90311000",11919,2
"2015","08","ALEMANIA","82111000",1452,61
"2015","08","ALEMANIA","84138200",361,59
"2015","08","ALEMANIA","23099030",32680,81
"2015","08","ALEMANIA","39209100",101740,3
"2015","08","ALEMANIA","87100000",123290,31
"2015","08","ALEMANIA","84264100",399249,36
"2015","08","ALEMANIA","84828000",11232,41
"2015","08","ALEMANIA","84073400",14660,18
"2015","08","ALEMANIA","84219900",756906,65
"2015","08","ALEMANIA","82071990",6781,75
"2015","08","ALEMANIA","90014000",2445,97
"2015","08","ALEMANIA","82071930",1083,2
"2015","08","ALEMANIA","29110000",16,96
"2015","08","ALEMANIA","40059100",16968,65
"2015","08","ALEMANIA","75040000",6697,7
"2015","08","ALEMANIA","39209900",2640,97
"2015","08","ALEMANIA","38099390",235,31
"2015","08","ALEMANIA","85333930",2924,2
"2015","08","ALEMANIA","90021900",2761,48
"2015","08","ALEMANIA","96180000",11240,8
"2015","08","ALEMANIA","63061900",1103,18
"2015","08","ALEMANIA","84829100",2456,24
"2015","08","ALEMANIA","59113200",5386,35
"2015","08","ALEMANIA","85221000",938,65
"2015","08","ALEMANIA","83113000",2039,68
"2015","08","ALEMANIA","93062900",816,74
